FEF31_RS00005	IDUFV02	+	240419	241969
FEF31_RS00010	IDUFV02	+	242087	242395
FEF31_RS00015	IDUFV02	+	242583	244385
FEF31_RS00020	IDUFV02	+	244596	245720
FEF31_RS00025	IDUFV02	+	245779	246468
FEF31_RS00030	IDUFV02	+	246486	247787
FEF31_RS00035	IDUFV02	+	247839	248111
FEF31_RS00040	IDUFV02	+	248114	248344
FEF31_RS00045	IDUFV02	+	248345	250141
FEF31_RS00050	IDUFV02	+	250212	251159
FEF31_RS00055	IDUFV02	+	251474	253558
FEF31_RS00060	IDUFV02	+	253571	254041
FEF31_RS00065	IDUFV02	+	254094	254513
FEF31_RS00070	IDUFV02	+	254644	255024
FEF31_RS00075	IDUFV02	+	255028	255540
FEF31_RS00080	IDUFV02	+	255531	256031
FEF31_RS00085	IDUFV02	+	256296	257642
FEF31_RS00090	IDUFV02	+	257857	259239
FEF31_RS00095	IDUFV02	+	259425	260708
FEF31_RS00100	IDUFV02	+	260713	261411
FEF31_RS00105	IDUFV02	+	262126	265077
FEF31_RS00110	IDUFV02	+	265361	265436
FEF31_RS00115	IDUFV02	+	265438	265513
FEF31_RS00120	IDUFV02	+	265516	265590
FEF31_RS00125	IDUFV02	+	265642	265732
FEF31_RS00130	IDUFV02	+	265737	265812
FEF31_RS00135	IDUFV02	+	265873	265949
FEF31_RS00140	IDUFV02	+	265954	266030
FEF31_RS00145	IDUFV02	+	266037	266113
FEF31_RS00150	IDUFV02	+	266195	266271
FEF31_RS00155	IDUFV02	+	266322	267140
FEF31_RS00160	IDUFV02	+	267424	268896
FEF31_RS04365	IDUFV02	+	268886	270967
FEF31_RS00170	IDUFV02	+	271371	271619
FEF31_RS00175	IDUFV02	+	271893	272609
FEF31_RS00180	IDUFV02	+	272990	275833
FEF31_RS00185	IDUFV02	+	275826	278291
FEF31_RS00190	IDUFV02	+	278487	278819
FEF31_RS00195	IDUFV02	+	278976	280541
FEF31_RS00200	IDUFV02	+	280564	281151
FEF31_RS00205	IDUFV02	+	281308	281381
FEF31_RS00210	IDUFV02	+	281521	282012
FEF31_RS00215	IDUFV02	+	282541	283527
FEF31_RS00220	IDUFV02	+	283664	284581
FEF31_RS00225	IDUFV02	+	284606	288040
FEF31_RS04370	IDUFV02	+	288049	290979
FEF31_RS00235	IDUFV02	+	290984	293062
FEF31_RS00240	IDUFV02	+	293245	293973
FEF31_RS00245	IDUFV02	+	294093	294359
FEF31_RS00250	IDUFV02	+	294490	294873
FEF31_RS00255	IDUFV02	+	294938	297871
FEF31_RS00260	IDUFV02	+	298107	298706
FEF31_RS04375	IDUFV02	+	298933	301776
FEF31_RS00270	IDUFV02	+	301797	304955
FEF31_RS00275	IDUFV02	+	305232	307151
FEF31_RS00280	IDUFV02	+	307626	308594
FEF31_RS00285	IDUFV02	+	308656	308731
FEF31_RS00290	IDUFV02	+	308735	308820
FEF31_RS00295	IDUFV02	+	309051	310268
FEF31_RS00300	IDUFV02	+	310353	311942
FEF31_RS00305	IDUFV02	+	311955	312470
FEF31_RS00310	IDUFV02	+	312660	313784
FEF31_RS00315	IDUFV02	+	313784	314788
FEF31_RS00320	IDUFV02	+	314905	314980
FEF31_RS00325	IDUFV02	+	315621	316448
FEF31_RS00330	IDUFV02	+	316457	317206
FEF31_RS03930	IDUFV02	+	317296	317421
FEF31_RS00335	IDUFV02	+	317990	318862
FEF31_RS00340	IDUFV02	+	318831	319532
FEF31_RS00345	IDUFV02	+	319697	319891
FEF31_RS00350	IDUFV02	+	319947	320300
FEF31_RS00355	IDUFV02	+	320345	320539
FEF31_RS00360	IDUFV02	+	320532	321185
FEF31_RS00365	IDUFV02	+	321415	322851
FEF31_RS00370	IDUFV02	+	322947	323738
FEF31_RS00375	IDUFV02	+	323813	324088
FEF31_RS00380	IDUFV02	+	324116	325186
FEF31_RS00385	IDUFV02	+	325238	325897
FEF31_RS00390	IDUFV02	+	326048	326347
