NC_017509.1	+	1	1392	ID168	+	1	1392
NC_017509.1	+	1537	2673	ID168	+	1537	2673
NC_017509.1	+	2777	4636	ID168	+	2777	4636
NC_017509.1	+	4636	5094	ID168	+	4636	5094
NC_017509.1	+	5108	6091	ID168	+	5108	6091
NC_017509.1	+	6084	7055	ID168	+	6084	7055
NC_017509.1	+	7158	7727	ID168	+	7158	7727
NC_017509.1	+	7817	8818	ID168	+	7817	8818
NC_017509.1	+	8987	11008	ID168	+	8987	11008
NC_017509.1	+	11093	12100	ID168	+	11093	12100
NC_017509.1	+	12103	12849	ID168	+	12103	12849
NC_017509.1	+	12833	14437	ID168	+	12833	14437
NC_017509.1	+	14760	15623	ID168	+	14760	15623
NC_017509.1	+	15630	16475	ID168	+	15630	16475
NC_017509.1	-	16509	16778	ID168	-	16509	16778
NC_017509.1	-	17207	17431	ID168	-	17207	17431
NC_017509.1	-	17595	19880	ID168	-	17595	19880
NC_017509.1	-	20130	22421	ID168	-	20130	22421
NC_017509.1	-	22466	23173	ID168	-	22466	23173
NC_017509.1	-	23255	24841	ID168	-	23255	24841
NC_017509.1	-	24828	25652	ID168	-	24828	25652
NC_017509.1	+	25970	26452	ID168	+	25970	26452
NC_017509.1	+	26654	26947	ID168	+	26654	26947
NC_017509.1	+	26940	28259	ID168	+	26940	28259
NC_017509.1	+	28252	29652	ID168	+	28252	29652
NC_017509.1	+	29997	30392	ID168	+	29997	30392
NC_017509.1	-	30509	31102	ID168	-	30509	31102
NC_017509.1	-	31080	33740	ID168	-	31080	33740
NC_017509.1	-	33740	36280	ID168	-	33740	36280
NC_017509.1	-	36273	38201	ID168	-	36273	38201
NC_017509.1	+	38412	39422	ID168	+	38412	39422
NC_017509.1	+	39521	41512	ID168	+	39521	41512
NC_017509.1	-	41609	43693	ID168	-	41609	43693
NC_017509.1	-	43699	43932	ID168	-	43699	43932
NC_017509.1	-	43986	45407	ID168	-	43986	45407
NC_017509.1	-	45529	46542	ID168	-	45529	46542
NC_017509.1	+	46695	47504	ID168	+	46695	47504
NC_017509.1	+	47506	48765	ID168	+	47506	48765
NC_017509.1	+	48850	49221	ID168	+	48850	49221
NC_017509.1	+	49225	50433	ID168	+	49225	50433
NC_017509.1	+	50528	50860	ID168	+	50528	50860
NC_017509.1	+	50905	52062	ID168	+	50905	52062
NC_017509.1	+	52498	53226	ID168	+	52498	53226
NC_017509.1	+	53254	53559	ID168	+	53254	53559
NC_017509.1	+	53613	54179	ID168	+	53613	54179
NC_017509.1	+	54179	54742	ID168	+	54179	54742
NC_017509.1	+	54761	56284	ID168	+	54761	56284
NC_017509.1	+	56313	57146	ID168	+	56313	57146
NC_017509.1	+	57164	58579	ID168	+	57164	58579
NC_017509.1	+	58566	58826	ID168	+	58566	58826
NC_017509.1	+	58935	59420	ID168	+	58935	59420
NC_017509.1	+	59636	60592	ID168	+	59636	60592
NC_017509.1	+	60623	61534	ID168	+	60623	61534
NC_017509.1	+	61619	62941	ID168	+	61619	62941
NC_017509.1	+	62968	64335	ID168	+	62968	64335
NC_017509.1	+	64328	66169	ID168	+	64328	66169
NC_017509.1	+	66190	68220	ID168	+	66190	68220
NC_017509.1	+	68227	69000	ID168	+	68227	69000
NC_017509.1	+	68994	69824	ID168	+	68994	69824
NC_017509.1	+	69841	71085	ID168	+	69841	71085
NC_017509.1	+	71156	75856	ID168	+	71156	75856
NC_017509.1	+	76043	78808	ID168	+	76043	78808
NC_017509.1	-	78866	80416	ID168	-	78866	80416
NC_017509.1	+	80534	80842	ID168	+	80534	80842
NC_017509.1	+	81030	82832	ID168	+	81030	82832
NC_017509.1	+	83043	84167	ID168	+	83043	84167
NC_017509.1	+	84226	84915	ID168	+	84226	84915
NC_017509.1	+	84933	86234	ID168	+	84933	86234
NC_017509.1	+	86286	86558	ID168	+	86286	86558
NC_017509.1	+	86561	86791	ID168	+	86561	86791
NC_017509.1	+	86792	88588	ID168	+	86792	88588
NC_017509.1	+	88662	89609	ID168	+	88662	89609
NC_017509.1	-	89926	92010	ID168	-	89926	92010
NC_017509.1	-	92023	92493	ID168	-	92023	92493
NC_017509.1	-	92545	92964	ID168	-	92545	92964
NC_017509.1	-	93095	93475	ID168	-	93095	93475
NC_017509.1	-	93479	93991	ID168	-	93479	93991
NC_017509.1	-	93982	94482	ID168	-	93982	94482
NC_017509.1	+	94747	96093	ID168	+	94747	96093
NC_017509.1	+	96308	97690	ID168	+	96308	97690
NC_017509.1	-	97871	99154	ID168	-	97871	99154
NC_017509.1	-	99159	99857	ID168	-	99159	99857
NC_017509.1	+	100306	100452	ID168	+	100306	100452
NC_017509.1	-	100573	103524	ID168	-	100573	103524
NC_017509.1	-	103828	103903	ID168	-	103828	103903
NC_017509.1	-	103905	103980	ID168	-	103905	103980
NC_017509.1	-	103983	104057	ID168	-	103983	104057
NC_017509.1	-	104109	104199	ID168	-	104109	104199
NC_017509.1	-	104204	104279	ID168	-	104204	104279
NC_017509.1	-	104335	104411	ID168	-	104335	104411
NC_017509.1	-	104416	104492	ID168	-	104416	104492
NC_017509.1	-	104499	104575	ID168	-	104499	104575
NC_017509.1	-	104657	104733	ID168	-	104657	104733
NC_017509.1	+	104784	105602	ID168	+	104784	105602
NC_017509.1	-	105886	107359	ID168	-	105886	107359
NC_017509.1	-	107349	109430	ID168	-	107349	109430
NC_017509.1	+	109538	109726	ID168	+	109538	109726
NC_017509.1	+	109734	109982	ID168	+	109734	109982
NC_017509.1	+	110256	110972	ID168	+	110256	110972
NC_017509.1	-	111353	114196	ID168	-	111353	114196
NC_017509.1	-	114189	116645	ID168	-	114189	116645
NC_017509.1	-	116841	117173	ID168	-	116841	117173
NC_017509.1	+	117330	118895	ID168	+	117330	118895
NC_017509.1	-	118918	119505	ID168	-	118918	119505
NC_017509.1	+	119662	119735	ID168	+	119662	119735
NC_017509.1	+	119876	120367	ID168	+	119876	120367
NC_017509.1	+	120911	121897	ID168	+	120911	121897
NC_017509.1	+	122034	122951	ID168	+	122034	122951
NC_017509.1	+	122976	126410	ID168	+	122976	126410
NC_017509.1	+	126419	129349	ID168	+	126419	129349
NC_017509.1	-	129354	131432	ID168	-	129354	131432
NC_017509.1	+	131616	132344	ID168	+	131616	132344
NC_017509.1	+	132463	132729	ID168	+	132463	132729
NC_017509.1	+	132860	133241	ID168	+	132860	133241
